Use,Filename,Target,Name,Waveband,Polaroid Angle,Binning
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.298.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.299.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.300.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.301.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.302.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.303.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.304.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.305.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.306.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.307.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.308.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.309.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.310.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.311.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.312.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.313.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.314.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.315.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.316.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.317.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.318.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.319.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.320.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.321.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.322.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.323.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.324.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.325.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.326.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.327.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.328.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.329.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.330.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.331.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.332.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.333.fits,M78,M78_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.334.fits,M78,M78_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.335.fits,M78,M78_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.336.fits,M78,M78_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.337.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.338.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.339.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.340.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.341.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.342.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.343.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.344.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.345.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.346.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.347.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.348.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.349.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.350.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.351.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.352.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.353.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.354.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.355.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.356.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.357.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.358.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.359.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.360.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.361.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.362.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.363.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.364.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.365.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.366.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.367.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.368.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.369.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.370.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.371.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.372.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.373.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.374.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.375.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.376.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.377.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.378.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.379.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.380.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.381.fits,M82,M82_R3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.382.fits,M82,M82_R3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.383.fits,M82,M82_R3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.384.fits,M82,M82_R3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.385.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.386.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.387.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.388.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.389.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.390.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.391.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.392.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.393.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.394.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.395.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.396.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.397.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.398.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.399.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.400.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.401.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.402.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.403.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.404.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.405.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.406.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.407.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.408.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.409.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.410.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.411.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.412.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.413.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.414.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.415.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.416.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.417.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.418.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.419.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.420.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.421.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.422.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.423.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.424.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.425.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.426.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.427.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.428.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.429.fits,M82,M82_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.430.fits,M82,M82_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.431.fits,M82,M82_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.432.fits,M82,M82_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.433.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.434.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.435.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.436.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.437.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.438.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.439.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.440.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.441.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.442.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.443.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.444.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.445.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.446.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.447.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.448.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.449.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.450.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.451.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.452.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.453.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.454.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.455.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.456.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.457.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.458.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.459.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.460.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.461.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.462.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.463.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.464.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.465.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.466.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.467.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.468.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.469.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.470.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.471.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.472.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.473.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.474.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.475.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.476.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.477.fits,M82,M82_V4,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.478.fits,M82,M82_V4,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.479.fits,M82,M82_V4,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.480.fits,M82,M82_V4,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.481.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.482.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.483.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.484.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.485.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.486.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.487.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.488.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.489.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.490.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.491.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.492.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.493.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.494.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.495.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.496.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.497.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.498.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.499.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.500.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.501.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.502.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.503.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.504.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.505.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.506.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.507.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.508.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.509.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.510.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.511.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.512.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.513.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.514.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.515.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.516.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.517.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.518.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.519.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.520.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.521.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.522.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.523.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.524.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.525.fits,M82,M82_V4,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.526.fits,M82,M82_V4,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.527.fits,M82,M82_V4,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.528.fits,M82,M82_V4,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.529.fits,M82,M82_R5,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.530.fits,M82,M82_R5,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.531.fits,M82,M82_R5,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.532.fits,M82,M82_R5,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.533.fits,M82,M82_R5,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.534.fits,M82,M82_R5,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.535.fits,M82,M82_R5,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.536.fits,M82,M82_R5,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.537.fits,M82,M82_R5,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.538.fits,M82,M82_R5,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.539.fits,M82,M82_R5,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.540.fits,M82,M82_R5,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.541.fits,M82,M82_R5,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.542.fits,M82,M82_R5,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.543.fits,M82,M82_R5,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.544.fits,M82,M82_R5,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.545.fits,M82,M82_R5,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.546.fits,M82,M82_R5,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.547.fits,M82,M82_R5,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.548.fits,M82,M82_R5,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.549.fits,M82,M82_R5,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.550.fits,M82,M82_R5,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.551.fits,M82,M82_R5,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.552.fits,M82,M82_R5,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.553.fits,M82,M82_R5,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.554.fits,M82,M82_R5,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.555.fits,M82,M82_R5,R,200,2
